TI831061A,TI831061B,TI831060A,TI831060B,XSI831090,XSI831091,XSI831092,LSI831010,LSI831011,LSI831012,PZI831003,PZI831004,PZI831005,TI831001,FI821002,PI821019,TSI821017,TSI821018,TSI821019,PZI831006,PZI831007,PZI831008,TI831002,TI831063A,TI831063B,TI831062A,TI831062B,VSI831091A,VSI831091B,VSI831090A,VSI831090B,SZI831090,TI831064A,TI831064B,VSI831092B,VSI831093A,VSI831093B,TI831065A,TI831065B,PX8310_1_NM1/NUM1.PV,PSI831047,PSI831048,PSI831049,TSI831042,TSI831043,TSI831044,OutsideTemperature,VSI831092A
61.6000023,64.6,64.4,61.5,-0.020250022,-0.017775,-0.001862526,415.375,426.333374,424.865021,17.38922,17.4053116,17.4156246,304.1088,131.622375,49.6903954,418.65,418.996857,418.918762,4.65885,4.69895,4.69165,185.416656,82.5,84.1,86.8,76.4,16.741251,20.34875,27.2462482,20.4325,6178.3584,84.2000046,82.9,5.43,8.7675,8.5725,87.4,86.9,0,2.104875,2.08565,2.0839,46.6293755,46.4468765,46.645,26.26875114,5.91
61.6000023,64.8,64.7000046,61.6000023,-0.019437492,-0.016550005,0.000174999,404.955017,413.452637,413.12,17.3128128,17.3339062,17.3340626,303.096069,133.109344,49.9537048,417.634369,418.078125,418.103119,4.6556,4.69895,4.68675,184.837967,82.6,84.1,86.8,76.4,16.86375,20.34875,27.0025024,19.94375,6173.627,84.7000046,83.4,5.51125,8.72625,8.40875,87.7000046,87.2000046,0,2.1008,2.0873,2.081475,46.8125,46.6106224,46.82875,26.46250153,5.95125
61.7,64.8,64.8,61.7,-0.018225014,-0.014912486,0.001399994,395.835,403.3438,403.33,17.3128128,17.3339062,17.3390636,303.240753,133.060562,49.74682,418.243744,418.6906,418.512482,4.693,4.7316,4.7226,185.069443,82.5,84.1,86.6,76.5,17.19,20.83625,27.3275,20.35125,6176.765,84.7000046,83.4,5.43,8.5625,8.40875,87.7000046,87.2000046,0,2.10325,2.08485,2.079825,46.89375,46.6918755,46.89,26.27812576,5.91
61.7,64.8,64.9,61.8,-0.017412484,-0.014100015,0.002212524,385.905,393.724426,393.22,17.287344,17.3134384,17.32375,302.9514,133.577,49.5963554,417.8375,418.181244,418.103119,4.6458,4.68755,4.67695,185.069443,82.4,84.2000046,86.3,76.7000046,17.3112488,20.8775,27.164999,20.31,6175.22,84.8,83.5,5.3475,8.97,8.5725,87.7000046,87.2000046,0,2.10245,2.084025,2.082275,47.03625,46.855,47.0125,27.26250076,5.8275
61.7,64.6,65.2000046,62,-0.014150024,-0.010837495,0.005475044,377.110016,380.678864,383.10498,17.3026562,17.32875,17.3340626,303.819458,132.1171,49.822052,417.8375,418.181244,418.309357,4.66045,4.7006,4.6884,185.416656,82.6,84.2000046,87,76.6,17.19,21.04,27.2462482,20.10625,6175.22,84.8,83.6,5.3475,8.8075,8.327499,87.6,87.1,0,2.099175,2.080775,2.07575,47.1587524,47.0181274,47.1756248,27.30937576,6.03250027
61.6000023,64.6,65.2000046,61.9,-0.014150024,-0.011250019,0.005887508,367.99,373.5068,373.645,17.3382816,17.359375,17.364687,304.6875,132.024689,49.57755,418.65,419.2,419.125,4.6686,4.7104,4.6949,185.648148,82.6,84.1,86.7000046,76.6,17.5162487,21.28375,27.164999,20.47375,6179.90332,84.8,83.6,5.47,8.645,8.327499,87.7000046,87.2000046,0,2.099175,2.084025,2.077375,47.03625,46.855,47.0125,27.01874924,5.8275
61.7,64.6,65.2000046,62,-0.013337493,-0.010437489,0.006287456,360.99,366.334747,366.47,17.2976551,17.318594,17.3390636,303.674774,132.254913,49.76563,417.634369,418.078125,418.103119,4.6458,4.6843,4.66715,185.069443,82.6,84.1,86.9,76.6,17.3112488,21,27.164999,20.35125,6179.90332,84.8,83.6,5.38875,8.88875,8.327499,87.6,87.2000046,0,2.101625,2.084025,2.076575,47.0775,46.8956261,47.0943756,26.72812653,6.03250027
61.6000023,64.5,65.3,62,-0.012525022,-0.009612501,0.00751245,349.1,354.2681,353.259979,17.3179684,17.3492184,17.3543758,303.674774,131.282425,49.6339722,417.8375,418.181244,418.309357,4.6621,4.70225,4.69,185.069443,82.6,84.1,87,76.6,17.67875,21.40625,27.125,20.6375,6178.3584,84.6,83.4,5.47,8.93,8.245,87.4,87,0,2.10325,2.080775,2.08065,47.0775,46.8956261,47.07375,26.77499962,6.03250027
61.5,64.3,65.3,62,-0.010900021,-0.008387506,0.007925034,341.77002,345.46283,346.895,17.2976551,17.32875,17.3340626,303.9641,130.955154,49.6903954,418.243744,418.5875,418.512482,4.6686,4.70715,4.6949,185.300919,82.6,84.1,87.1,76.5,17.67875,20.9187489,26.8400021,20.1475,6179.90332,84.6,83.4,5.5925,8.7675,8.327499,87.4,87,0,2.10245,2.08565,2.079025,46.9956245,46.855,47.0331268,26.91562462,6.03250027
61.5,64.3,65.4,62,-0.011300027,-0.008387506,0.008737445,332.49,336.337921,337.11,17.287344,17.318594,17.32375,303.9641,131.294586,49.57755,418.040619,418.5875,418.512482,4.67185,4.71525,4.6998,185.416656,82.5,84.1,86.9,76.5,17.6375,20.5525,27.0837479,20.1887512,6175.22,84.6,83.4,5.3475,8.8075,8.327499,87.4,86.9,0,2.104075,2.084025,2.0839,47.0775,46.855,46.9918747,27.125,5.8275
61.6000023,64.3,65.4,62.1000023,-0.010900021,-0.008387506,0.008737445,323.860016,326.393951,327,17.2771873,17.2981262,17.3034382,303.9641,131.848831,49.48351,418.243744,418.5875,418.512482,4.6556,4.69895,4.68675,185.648148,82.5,84.1,86.7000046,76.6,17.39375,20.9187489,27.0837479,20.10625,6176.765,84.7000046,83.5,5.51125,8.8075,8.327499,87.5,87,0,2.10245,2.08565,2.082275,47.0775,46.9368744,47.0943756,26.83437538,6.03250027
61.5,64.3,65.4,62.1000023,-0.010900021,-0.007987499,0.009549975,315.22998,317.91333,317.54,17.3026562,17.32875,17.3340626,304.542816,131.516541,49.5587425,418.446869,418.893768,418.715637,4.6621,4.69895,4.69,185.648148,82.6,84.2000046,86.9,76.6,17.39375,20.7550011,27.164999,20.3925,6179.90332,84.7000046,83.4,5.51125,8.645,8.327499,87.4,87,0,2.104075,2.084025,2.079025,47.03625,46.855,47.0331268,26.84062386,5.91
61.8,64.6,65.9,62.4,-0.008449972,-0.005949974,0.011187553,307.74,309.5975,309.384979,17.3026562,17.3390636,17.34422,304.1088,131.375046,49.822052,418.040619,418.384369,418.512482,4.6702,4.7104,4.69815,185.300919,82.8,84.4,87.2000046,76.8,17.0275,20.5925,26.75875,20.10625,6173.627,84.9,83.7000046,5.51125,8.645,8.40875,87.6,87.1,0,2.099175,2.0873,2.079025,47.4637527,47.2837524,47.44125,26.25312424,5.7875
61.5,64.3,65.4,62,-0.010900021,-0.007574975,0.009549975,296.665,296.067474,297.639984,17.3078117,17.3390636,17.3390636,303.819458,130.980148,49.7280121,418.040619,418.384369,418.309357,4.67835,4.7104,4.6884,185.069443,82.6,84.3,87.2000046,76.5,17.3525,20.67375,27.164999,20.35125,6183.042,84.7000046,83.4,5.43,8.8075,8.40875,87.4,86.9,0,2.101625,2.08565,2.08065,47.01625,46.8143768,47.0125,26.79375076,5.91
61.5,64.2000046,65.4,62,-0.01008749,-0.007574975,0.009549975,285.755,284.6551,285.245,17.2976551,17.318594,17.3340626,304.1088,130.861328,49.67159,418.243744,418.6906,418.715637,4.67185,4.712,4.6998,185.416656,82.6,84.2000046,87.1,76.5,17.5975,21.08125,26.8400021,20.27,6176.765,84.7000046,83.4,5.51125,8.88875,8.40875,87.4,87,0,2.1008,2.07915,2.07575,46.9756241,46.8143768,46.9918747,26.48437691,5.8275
61.5,64.2000046,65.4,62,-0.010900021,-0.007175028,0.009962559,278.425,275.525177,276.6,17.3179684,17.3390636,17.34422,303.819458,131.094009,49.57755,418.040619,418.28125,418.206238,4.6621,4.70225,4.69,185.300919,82.5,84.2000046,87,76.5,17.14875,20.8775,26.9212513,20.31,6175.22,84.6,83.4,5.43,8.8075,8.40875,87.4,86.9,0,2.104075,2.0873,2.082275,46.9956245,46.8143768,46.9918747,26.18125153,5.91
61.5,64.2000046,65.4,62,-0.010487497,-0.007987499,0.008737445,268.655,265.091766,265.345,17.287344,17.3084373,17.3135948,304.398132,131.351791,49.5023155,418.65,419.0969,419.125,4.66535,4.7055,4.6933,185.763885,82.5,84.2000046,86.8,76.5,17.10875,20.67375,26.798748,20.1475,6179.90332,84.7000046,83.4,5.5925,8.645,8.45,87.4,87,0,2.1065,2.084025,2.0839,47.03625,46.855,47.0331268,26.49062538,5.8275
61.4,64.2000046,65.3,62,-0.01008749,-0.007574975,0.009549975,261.82,257.1006,257.35,17.2925,17.32375,17.32375,304.398132,131.454681,49.5963554,418.853119,419.0969,419.125,4.66535,4.7055,4.69165,185.648148,82.5,84.1,86.8,76.5,17.3112488,20.95875,27.0025024,20.31,6175.22,84.7000046,83.4,5.51125,8.72625,8.40875,87.4,87,0,2.10245,2.0873,2.082275,46.9143753,46.7331276,46.9306259,26.10312462,6.03250027
61.7,64.4,65.7000046,62.2,-0.009275019,-0.005949974,0.011187553,254.325012,248.7898,248.705,17.287344,17.318594,17.328907,304.398132,130.895325,49.67159,418.243744,418.6906,418.715637,4.6523,4.6957,4.68185,185.416656,82.7000046,84.3,87.1,76.7000046,17.475,20.715,27.2462482,20.22875,6176.765,84.8,83.6,5.51125,8.4,8.65375,87.4,86.9,0,2.104075,2.08975,2.08635,47.24,47.05875,47.2368736,26.62500191,5.95125
61.3,64,65.5,62,-0.008449972,-0.005949974,0.011600018,208.57,199.38942,198.63501,17.3078117,17.32875,17.3340626,303.3854,131.0163,50.010128,417.228119,417.668762,417.696869,4.69465,4.73325,4.721,184.837967,82.6,84.2000046,87.4,76.4,17.10875,20.5525,26.8400021,20.31,6178.3584,84.6,83.4,5.3475,8.44125,8.40875,87.3,86.8,0,2.1057,2.0873,2.0839,46.935,46.7531281,46.9306259,26.43125153,5.8275
61.6000023,64.3,65.6,62.1000023,-0.009275019,-0.007175028,0.009549975,235.76,226.124863,228.155,17.2976551,17.32875,17.3340626,304.1088,131.199677,49.57755,418.243744,418.6906,418.612518,4.67185,4.70875,4.6998,185.648148,82.6,84.2000046,86.9,76.6,17.6375,20.9187489,27.0025024,20.47375,6172.082,84.8,83.6,5.43,8.48125,8.5725,87.4,87,0,2.1057,2.088925,2.082275,47.0568733,46.855,47.0531273,26.52499962,5.8275
61.4,64.1,65.4,62,-0.009675026,-0.006762505,0.009549975,228.27,218.303513,218.534988,17.3179684,17.3390636,17.34422,303.9641,131.243,49.5963554,418.243744,418.6906,418.715637,4.68485,4.72505,4.7063,185.416656,82.4,84.1,86.9,76.4,17.0275,20.34875,26.6775017,20.10625,6175.22,84.6,83.4,5.3475,8.48125,8.45,87.3,86.8,0,2.104075,2.0873,2.0839,46.935,46.7125,46.9106255,26.70937538,5.8275
61.5,64.2000046,65.4,62,-0.010900021,-0.007987499,0.009549975,218.34,208.843964,208.745,17.3179684,17.3390636,17.3492184,304.398132,131.547272,49.48351,418.446869,418.893768,418.715637,4.66535,4.70875,4.6949,185.763885,82.4,84.2000046,86.8,76.5,17.3112488,21.3249989,27.0837479,20.515,6183.042,84.6,83.5,5.43,8.60375,8.40875,87.3,86.8,0,2.104075,2.08565,2.0839,46.9756241,46.7331276,46.9718742,27.48124886,5.95125
61.5,64.3,65.4,62,-0.010900021,-0.00880003,0.008737445,208.57,199.064774,196.515,17.3179684,17.3390636,17.34422,304.398132,132.05574,49.5399323,418.853119,419.2,419.125,4.6881,4.72505,4.7161,186.226852,82.4,84.2000046,86.6,76.6,17.27125,20.9187489,27.0025024,20.27,6172.082,84.8,83.6,5.3475,8.318749,8.40875,87.4,86.9,0,2.099175,2.07915,2.077375,47.1381264,46.9368744,47.1143761,28.05312538,5.8275
61.7,64.4,65.6,62.1000023,-0.01008749,-0.007175028,0.010362506,199.94,190.9088,189.5,17.4196873,17.4410954,17.4360943,304.398132,131.503479,49.9349,417.431244,417.875,417.9,4.68485,4.72835,4.7161,185.763885,82.7000046,84.3,87.3,76.6,17.14875,21.24375,26.9212513,20.27,6170.489,84.8,83.6,5.3475,8.318749,8.49,87.4,87,0,2.099175,2.08485,2.079025,47.1993752,46.9368744,47.1556244,28.5,5.8275
61.6000023,64.4,65.6,62.1000023,-0.01008749,-0.007175028,0.009549975,195.375,184.061386,184.77,17.4043751,17.4257813,17.4257813,304.1088,131.29184,49.822052,418.143738,418.4875,418.512482,4.7923,4.8392,4.8302,187.037033,82.6,84.2000046,87.2000046,76.6,17.435,21.4875,27.0025024,20.3925,6179.90332,84.8,83.7000046,5.38875,8.5625,8.49,87.4,87,0,2.1008,2.0824,2.077375,47.1787529,47.0181274,47.1756248,29.08437538,5.8275
61.8,64.7000046,65.5,62.2,-0.012112498,-0.00880003,0.007925034,190.980011,181.454269,179.875,17.3229675,17.3492184,17.3543758,304.832184,130.75589,49.5399323,418.65,418.996857,418.918762,4.73695,4.77565,4.7601,186.805557,82.7000046,84.2000046,87.1,76.7000046,17.0275,21.8125,26.88,20.6375,6175.22,84.9,83.7000046,5.3475,8.4,8.45,87.5,87,0,2.1008,2.080775,2.079025,47.3418732,47.140625,47.3393745,29.94687653,5.95125
62,64.8,65.4,62.2,-0.013337493,-0.011250019,0.007112503,188.86499,178.192871,178.245,17.3585949,17.3746872,17.385,305.121521,132.352325,49.5587425,418.853119,419.2,419.125,4.81675,4.8588,4.8514,188.541656,82.6,84.2000046,86.6,76.8,17.23,21.4875,26.9212513,20.22875,6175.22,85.1,83.9,5.3475,8.4,8.327499,87.6,87.2000046,0,2.1,2.0824,2.079025,47.4031258,47.1812477,47.4,31.05312538,5.8275
62.1000023,65,65.3,62.2,-0.014562488,-0.012875021,0.005074978,198.310013,187.977051,186.89,17.3535938,17.3798428,17.3798428,303.819458,131.3493,49.822052,417.431244,417.875,417.9,4.7858,4.82945,4.81715,187.152771,82.8,84.2000046,87.1,76.8,17.10875,21.24375,26.8400021,20.1475,6175.22,85,83.9,5.47,8.318749,8.49,87.7000046,87.2000046,0,2.09755,2.080775,2.076575,47.4637527,47.2837524,47.4818726,32.58750153,5.91
62.1000023,65.2000046,65.3,62.2,-0.015775025,-0.014512479,0.003025055,231.855011,215.20192,216.085,17.4196873,17.4410954,17.44625,304.542816,131.961441,49.74682,418.040619,418.384369,418.309357,4.8184,4.86695,4.8449,187.731476,82.8,84.2000046,86.9,76.9,17.0275,21.3249989,26.9212513,20.27,6179.90332,85.1,83.9,5.43,8.44125,8.49,87.8,87.3,0,2.099175,2.07915,2.07575,47.545002,47.345,47.5431252,33.34999847,5.8275
62.1000023,65.2000046,65.3,62.2,-0.016187489,-0.013700008,0.003025055,268.005,263.458527,265.505,17.328125,17.3492184,17.3543758,304.832184,129.948639,49.74682,418.243744,418.5875,418.512482,4.76955,4.8164,4.7976,185.879623,83.1,84.1,87.5,76.9,17.67875,21.08125,26.75875,20.025,6175.22,85.1,84,5.51125,8.88875,8.327499,87.8,87.3,0,2.099175,2.080775,2.079025,47.545002,47.3856239,47.5431252,33.31562424,5.86875
62.2,65.4,65.1,62.2,-0.018225014,-0.01613748,0.001399994,308.555,309.762329,310.685,17.3942184,17.4154682,17.4156246,305.2662,131.8627,49.40828,418.446869,418.790649,418.715637,4.82815,4.86855,4.8612,188.310181,82.8,84,86.7000046,77,17.3525,22.1375,27.164999,20.47375,6170.489,85.1,84,5.51125,8.5625,8.327499,87.8,87.4,0,2.099175,2.080775,2.077375,47.5656242,47.3856239,47.5843773,33.58124924,5.86875
62.3,65.4,65,62.1000023,-0.019037485,-0.016550005,-0.000225008,312.625,314.002625,315.42,17.36375,17.3848438,17.39,304.832184,131.4139,49.5587425,418.446869,418.893768,418.715637,4.82165,4.86205,4.8449,187.962967,82.9,84.1,86.9,76.9,17.14875,21.2025,27.0025024,19.9849987,6172.082,85.1,84,5.51125,8.318749,8.49,87.9,87.4,0,2.099175,2.07915,2.08065,47.545002,47.345,47.56375,34.96875,5.91
62.1000023,65.3,65.5,62.3,-0.01700002,-0.013287485,0.002212524,311.64502,312.369446,314.115,17.2976551,17.2676563,17.3340626,305.9896,122.333687,49.6903954,418.040619,418.384369,418.309357,4.84445,4.8914,4.87425,188.194443,83.3,84.3,88.4,76.9,17.39375,20.7550011,25.8225,19.74,6175.22,83.7000046,82.7000046,5.47,8.5625,8.81625,86.5,86.1,0,2.1008,2.0824,2.076575,47.626873,47.4675,47.6043777,35.66249847,5.99125
62.1000023,65.3,65.5,62.3,-0.01781249,-0.013700008,0.002624989,207.75499,197.106949,196.84,17.26703,17.2931252,17.2931252,305.9896,121.655312,49.6903954,418.040619,418.4875,418.309357,4.75,4.79355,4.7813,187.731476,83.3,84.3,88.4,76.9,17.27125,21,25.7825,19.6575,6175.22,83.7000046,82.7000046,5.43,8.60375,9.0625,86.5,86.1,0,2.1,2.084025,2.077375,47.6468735,47.42625,47.6043777,35.90312576,5.99125
62.6000023,66.7000046,64.5,61.7,-0.029612482,-0.024699986,-0.008387506,403.975,412.4737,411.16,17.2925,17.318594,17.3135948,306.278931,121.5382,49.6903954,418.65,419.0969,418.918762,4.70115,4.74135,4.72915,186.805557,83.4,84.2000046,88.4,77,18.005,21.89375,26.2699986,20.06625,6179.90332,83.5,82.5,5.43,8.645,9.14375,86.6,86.2000046,0,2.1,2.083225,2.079025,47.5043755,47.3037529,47.5025,35.90312576,5.91
62.6000023,66.4,64.3,61.7,-0.026362479,-0.022262514,-0.005937517,433.615021,444.5882,446.065,17.3484383,17.369688,17.3748436,305.555542,124.621971,49.7280121,417.8375,418.181244,418.103119,4.64255,4.68755,4.6737,185.648148,83.4,83.7000046,88.1,76.9,17.19,21.1625,26.0262489,19.74,6172.082,83.3,82.3,5.43,8.2375,9.0625,86.7000046,86.3,0,2.10245,2.08565,2.08065,47.4031258,47.1812477,47.4,36.50625229,5.91
62.6000023,65.5,64.2000046,62,-0.020662487,-0.019812524,-0.003487527,424.495,434.644165,434.324982,17.36875,17.395155,17.395155,305.555542,124.175758,49.76563,417.8375,418.181244,418.309357,4.68485,4.71365,4.6998,185.416656,83.4,83.9,88.1,76.9,17.14875,20.67375,26.0262489,19.6575,6179.90332,83.6,82.5,5.47,8.60375,8.89875,86.7000046,86.3,0,2.101625,2.084025,2.08065,47.4437523,47.2225,47.44125,35.96562576,5.95125
62.5,65.5,64.3,61.9,-0.023100019,-0.021449983,-0.005937517,411.63,419.970428,420.625031,17.4043751,17.4257813,17.4257813,305.9896,123.922188,49.7844353,418.040619,418.384369,418.512482,4.6621,4.7006,4.6884,185.416656,83.3,83.8,88.1,76.8,16.9037514,20.5925,26.1074982,19.69875,6172.082,83.6,82.6,5.43,8.278749,8.89875,86.7000046,86.3,0,2.101625,2.08485,2.08065,47.4031258,47.2018738,47.359375,36.15312576,5.86875
62.6000023,65.8,64.3,62,-0.024325013,-0.02184999,-0.005937517,400.22998,407.743927,407.740021,17.3942184,17.4206238,17.4257813,306.134247,123.921318,49.7280121,418.140625,418.5875,418.512482,4.66045,4.69895,4.68675,185.879623,83.4,83.9,88.2000046,76.9,16.7825,20.3075,26.18875,20.06625,6186.228,83.5,82.5,5.51125,8.645,8.98,86.7000046,86.2000046,0,2.101625,2.084025,2.08065,47.4437523,47.2225,47.4618759,34.79062653,5.99125
62.6000023,66,64.4,61.9,-0.025550008,-0.023487508,-0.007162511,391.275,397.635132,397.95,17.3585949,17.3798428,17.385,306.134247,123.823349,49.5399323,418.3469,418.6906,418.612518,4.6621,4.7006,4.6884,185.995361,83.4,83.9,88.1,76.9,17.3112488,21.08125,26.18875,20.025,6179.90332,83.6,82.6,5.51125,8.318749,8.735001,86.7000046,86.3,0,2.1008,2.0824,2.079025,47.545002,47.2631264,47.5431252,32.32187653,5.99125
62.7,66,64.4,62,-0.024325013,-0.02266252,-0.006349981,379.225,384.9192,385.225,17.3179684,17.3390636,17.3543758,306.712952,124.461296,49.5023155,419.056244,419.506256,419.431244,4.6556,4.70225,4.68185,186.574066,83.3,83.9,88,76.9,17.3112488,20.79625,26.2699986,19.94375,6183.042,83.6,82.6,5.67375,8.48125,8.89875,86.8,86.3,0,2.1008,2.084025,2.08065,47.545002,47.3037529,47.5431252,31.74374962,6.03250027
62.5,65.7000046,64.4,61.9,-0.023512483,-0.02184999,-0.004299998,367.665,369.920776,372.995,17.3179684,17.3492184,17.34422,305.555542,123.9219,49.84086,417.8375,418.28125,418.206238,4.6474,4.69085,4.68185,185.879623,83.3,83.9,88.1,76.8,17.19,20.2675,26.0262489,19.69875,6178.3584,83.5,82.5,5.43,8.44125,8.65375,86.7000046,86.3,0,2.104075,2.086475,2.082275,47.4031258,47.2425,47.4618759,31.35625076,5.99125
62.4,65.6,64.3,61.8,-0.024737477,-0.02266252,-0.006349981,356.59,361.445129,361.58,17.2823429,17.3084373,17.3034382,305.121521,123.396362,49.84086,417.734375,418.181244,418.103119,4.66695,4.69735,4.6851,185.185181,83.3,83.8,88.2000046,76.7000046,17.0675,21.08125,26.0262489,20.1475,6167.35,83.5,82.4,5.47,8.5625,8.65375,86.7000046,86.3,0,2.10245,2.08485,2.081475,47.32125,47.1812477,47.3393745,30.47500038,5.8275
62.2,65.4,64.1,61.7,-0.025137484,-0.02266252,-0.006749988,345.52,350.357422,350.81,17.3382816,17.359375,17.364687,305.8449,123.8474,49.8784752,418.65,418.996857,418.918762,4.6686,4.70875,4.6884,185.879623,83.2000046,83.8,88.1,76.5,17.0675,21.04,26.0262489,20.025,6167.35,83.4,82.3,5.43,8.5225,8.89875,86.7000046,86.3,0,2.10895,2.0922,2.087175,47.1181259,46.9368744,47.1143761,29.80624962,6.07375
62.2,65.6,64.2000046,61.6000023,-0.025137484,-0.023487508,-0.006749988,337.210022,340.738068,341.68,17.2976551,17.32875,17.3340626,305.8449,123.7803,49.65278,418.3469,418.790649,418.612518,4.66535,4.70875,4.6933,186.226852,83.2000046,83.8,88.1,76.6,17.23,20.8775,26.1074982,20.22875,6175.22,83.3,82.2000046,5.5925,8.48125,9.02125,86.5,86.1,0,2.107325,2.088925,2.08555,47.1381264,46.9775,47.1350021,29.53125,5.91
62.1000023,65.4,64.1,61.5,-0.026362479,-0.023487508,-0.007162511,328.255,331.9328,332.22,17.3128128,17.3390636,17.34422,306.134247,124.5435,49.57755,418.3469,418.790649,418.715637,4.6621,4.70875,4.6884,186.226852,83,83.7000046,87.8,76.5,17.19,20.5525,26.18875,19.94375,6168.89551,83.3,82.2000046,5.43,8.60375,9.0625,86.6,86.2000046,0,2.10895,2.0922,2.0888,46.935,46.7331276,46.9718742,28.92499924,5.8275
62.1000023,65.4,64.2000046,61.5,-0.025550008,-0.022262514,-0.006749988,320.44,321.828979,321.94,17.2976551,17.3134384,17.32375,306.712952,123.849838,49.40828,419.056244,419.609375,419.431244,4.61975,4.65985,4.65415,185.995361,83.1,83.8,87.9,76.5,16.945,20.43,26.18875,19.82125,6172.082,83.2000046,82.2000046,5.5925,8.685,9.02125,86.5,86.1,0,2.10895,2.0922,2.087175,46.9956245,46.77375,47.0125,29.18437386,5.8275
62,65.2000046,64.2000046,61.6000023,-0.022287488,-0.019812524,-0.003487527,305.784973,307.8045,307.915,17.3229675,17.369688,17.3543758,305.9896,123.804787,49.5587425,417.8375,418.181244,418.103119,4.6751,4.712,4.6949,185.995361,83.1,83.7000046,88,76.5,17.475,20.22625,26.35125,20.10625,6175.22,83.2000046,82.1,5.5925,8.48125,8.98,86.4,86,0,2.110575,2.093825,2.09045,46.955,46.7331276,46.95125,28.359375,5.8275
61.9,65,64.3,61.6000023,-0.021475017,-0.01858753,-0.002674997,294.87,294.763916,296.169983,17.26703,17.3390636,17.34422,304.832184,123.557968,49.822052,417.228119,417.771881,417.493774,4.66535,4.7055,4.69655,185.069443,83.1,83.7000046,88.2000046,76.4,17.3525,20.2675,26.0262489,19.94375,6170.489,83.1,82.1,5.5925,8.48125,9.14375,86.4,86,0,2.10895,2.09055,2.086375,46.9143753,46.7331276,46.89,28,5.8275
61.8,64.9,64.2000046,61.5,-0.021887481,-0.01858753,-0.002674997,285.264984,282.537445,285.245,17.2976551,17.318594,17.328907,305.8449,123.645027,49.74682,418.446869,418.893768,418.918762,4.67675,4.712,4.70305,185.879623,83,83.7000046,88,76.3,17.10875,19.9025,26.06625,19.7799988,6172.082,83.1,82,5.71499968,8.318749,9.0625,86.4,86,0,2.1122,2.093825,2.09045,46.7718735,46.5693741,46.7675,27.79375076,5.99125
61.8,64.7000046,64.2000046,61.6000023,-0.019850016,-0.016962528,-0.000637472,273.545,269.981323,270.725,17.328125,17.3492184,17.3543758,306.134247,126.207733,49.3706627,418.3469,418.790649,418.715637,4.62625,4.67285,4.66065,185.185181,82.9,83.7000046,87.6,76.3,17.10875,20.43,26.5549984,20.06625,6178.3584,83.4,82.3,5.5925,8.4,8.89875,86.7000046,86.3,0,2.1122,2.093825,2.0888,46.751873,46.65125,46.8081245,27.40625191,6.03250027
61.7,64.4,64.3,61.7,-0.017412484,-0.015737474,0.000587463,259.535,254.328659,254.58,17.3229675,17.3492184,17.3595314,305.2662,126.473938,49.65278,417.634369,418.078125,418.103119,4.6393,4.6843,4.6721,185.069443,82.9,83.8,87.8,76.3,17.3525,20.2675,26.59625,20.025,6175.22,83.4,82.3,5.67375,8.5225,8.81625,86.7000046,86.3,0,2.107325,2.09055,2.08555,46.73125,46.5693741,46.7475,27.39062691,6.03250027
61.9,64.6,64.7000046,62,-0.015775025,-0.013700008,0.002212524,248.135,241.612717,240.065,17.3535938,17.3798428,17.385,305.8449,126.650925,49.5399323,418.040619,418.28125,418.409363,4.6702,4.712,4.6998,185.995361,83.1,84.1,87.6,76.6,17.23,20.43,26.51375,19.94375,6176.765,83.7000046,82.6,5.67375,8.8075,8.81625,86.7000046,86.3,0,2.10245,2.08485,2.08065,47.0975,46.9775,47.1350021,27.3125,5.91
61.6000023,64.2000046,64.6,61.8,-0.014562488,-0.013287485,0.003849983,238.205,230.689789,228.81,17.328125,17.3492184,17.3543758,305.555542,126.586029,49.74682,417.8375,418.28125,418.103119,4.6621,4.7006,4.68675,185.300919,83,83.9,87.8,76.3,17.14875,20.9187489,26.59625,20.27,6178.3584,83.5,82.3,5.51125,8.72625,8.65375,86.6,86.2000046,0,2.113025,2.09545,2.09045,46.7718735,46.5693741,46.7675,27.18124962,5.8275
61.9,64.5,64.8,62.1000023,-0.014562488,-0.013287485,0.003437519,229.575,221.884537,221.305,17.3739071,17.4410954,17.4360943,305.8449,128.579849,49.6903954,418.243744,418.5875,418.512482,4.6621,4.68595,4.67535,185.879623,83,84,87.5,76.6,17.39375,21.08125,26.75875,20.10625,6178.3584,83.9,82.8,5.51125,8.5225,8.81625,86.9,86.5,0,2.110575,2.0922,2.088,47.0568733,46.8956261,47.07375,27.15312576,6.07375
61.6000023,64.3,64.6,61.8,-0.015775025,-0.013700008,0.003025055,220.78,210.801788,210.86499,17.3484383,17.369688,17.3748436,305.121521,127.664536,49.65278,418.040619,418.4875,418.409363,4.6702,4.70875,4.69655,185.185181,82.8,83.9,87.6,76.3,17.435,20.5525,26.6775017,20.1475,6176.765,83.6,82.5,5.51125,8.5625,9.14375,86.7000046,86.3,0,2.110575,2.0922,2.087175,46.7925,46.59,46.7675,27.16250038,5.99125
61.5,64.1,64.7000046,61.8,-0.014562488,-0.012462497,0.003849983,209.71,200.0437,198.47,17.36375,17.3848438,17.385,305.2662,127.746193,49.8596649,418.040619,418.384369,418.409363,4.68,4.7169,4.7063,185.416656,82.8,84,87.7000046,76.3,17.0275,20.39,26.5549984,20.22875,6178.3584,83.7000046,82.5,5.43,8.48125,8.65375,86.7000046,86.3,0,2.10975,2.0922,2.088,46.751873,46.52875,46.70625,26.97500038,5.8275
