TI831061A,TI831061B,TI831060A,TI831060B,PZI831003,TI831001,FI821002,PI821019,TSI821017,PZI831006,TI831002,TI831063A,TI831063B,TI831062A,TI831062B,VSI831091A,VSI831091B,VSI831090A,VSI831090B,SZI831090,TI831064A,TI831064B,VSI831092B,VSI831093A,VSI831093B,TI831065A,TI831065B,PSI831047,TSI831042,OutsideTemperature
65.70000458,69.30684662,64.98732758,61.17000198,13.74158764,277.5749512,129.3661194,48.97757721,413.3895569,4.82269001,149.6719513,81.9929657,89.0980835,86.51908875,82.06703949,15.18312454,18.48212624,28.02343178,25.99599838,6176.733887,85.79666901,92.79800415,6.607622147,10.12222767,8.372179985,90.33167267,86.62714386,2.085361004,47.10076523,23.94088936
65.83165741,69.4552536,64.96492004,61.26999664,13.7017746,277.3820801,129.0701752,49.26753616,413.2485046,4.810926437,149.3627625,82.07062531,89.1700058,86.83000183,82.14420319,14.75507355,17.85239792,27.81352615,25.81234741,6176.828613,85.74300385,92.74899292,6.617413521,10.39085007,8.366074562,90.21930695,86.69664764,2.080288649,47.24167252,23.940382
65.88314819,69.57640839,64.90473175,61.17703247,13.63362026,276.909729,128.4883881,49.18220139,412.1734924,4.802100182,148.6459961,82.08425903,89.18540192,86.78135681,82.06999969,14.73558903,18.41270065,27.88926125,25.93448639,6178.228027,85.40145111,92.68384552,6.623607159,10.0650177,8.167933464,90.17841339,86.31377411,2.08709836,47.17989349,23.78525925
65.87709045,69.79030609,64.91957855,61.12618637,13.68902302,276.7809448,129.0457611,48.88999176,412.2553101,4.814332485,148.9535522,81.97613525,89.13085175,86.5238266,82.00814056,15.02405739,17.47913551,27.79961586,25.27008247,6179.114746,85.61186218,92.64551544,6.644181252,10.49961376,8.400453568,90.20000458,86.46496582,2.084226847,47.19852448,23.64053345
65.83158875,69.63605499,64.93443298,61.20604324,13.67840958,277.2640381,129.0400543,48.91779327,413.4103088,4.804788589,149.5129242,81.95515442,89.17700195,86.51185608,82.00514221,14.72704124,17.92545891,27.8309021,25.8891449,6177.724121,85.74559021,92.65579224,6.579603672,10.53897095,8.394589424,90.14244843,86.50257111,2.085303783,47.16041565,23.76636887
65.85519409,69.44358826,64.94928741,61.22724533,13.67305088,277.6327209,128.8661957,49.08076096,413.6361694,4.812364578,149.7836151,82.0200882,89.14056396,86.6674881,82.02979279,15.12598801,18.0152626,27.7918396,25.88623238,6178.538574,85.61579895,92.67251587,6.725328922,10.24092102,8.606313705,90.18376923,86.5504303,2.086815596,47.16043091,23.94796753
65.8483429,69.44577026,64.96413422,61.24844742,13.68975925,277.3696899,128.9698792,49.15080643,413.1733398,4.818399906,149.4888,82.07008362,89.13619232,86.77607727,82.07842255,14.72796917,17.96458626,27.81389236,25.65668297,6179.122559,85.68276978,92.62984467,6.588191986,10.3094492,8.998639107,90.11836243,86.45606995,2.083994865,47.18078995,24.08584404
65.80012512,69.47593689,64.97898865,61.26964951,13.77713013,276.9829407,129.9125977,49.08359528,412.4577637,4.821455956,148.9342346,81.96133423,89.15058899,86.52210999,82.06381226,15.63367462,17.97568703,28.08553123,26.09099388,6175.352051,85.75887299,92.76947784,6.572676659,10.06453419,8.189567566,90.25958252,86.69895172,2.087774992,47.19849396,24.15921783
65.86908722,69.42847443,64.99383545,61.29084778,13.64109421,277.2532043,128.5670319,48.95094681,413.102356,4.805843353,149.4391327,81.94844818,89.11256409,86.61929321,82.05498505,14.73075294,17.76349068,27.34473991,25.24385834,6174.605469,85.53764343,92.60345459,6.629699707,10.47187424,8.417369843,90.15319061,86.43215942,2.084525108,47.1605072,24.11404037
65.82866669,69.41053772,65.07631683,61.23798752,13.68673038,277.9026794,128.9582977,48.73771286,413.9021606,4.810929775,149.4051971,81.94738007,89.2893219,86.49176788,82.16184998,15.0815773,17.55242538,27.93096733,25.64066887,6176.855957,85.64698029,92.63648224,6.534404755,10.60831833,9.018854141,90.12411499,86.54737854,2.07701993,47.26238632,24.23222351
